Interval=	0.001 s
ExcelDateTime=	4.6199557208069433e+004	6/26/2026 13:22:22.777199
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.189	0.0190625	0.01875	0.1996875	0.338125	-0.3153125	-0.001875
0.19	0.0165625	0.018125	0.1965625	0.33875	-0.314375	-0.0021875
0.191	0.0146875	0.0184375	0.19875	0.3396875	-0.3134375	-0.0028125
0.192	0.015	0.0165625	0.1978125	0.336875	-0.3153125	-0.00125
0.193	0.0146875	0.019375	0.19625	0.340625	-0.3146875	-0.0046875
0.194	0.0171875	0.0203125	0.1984375	0.3378125	-0.31625	-0.003125
0.195	0.01875	0.0184375	0.1965625	0.339375	-0.31375	-0.00125
0.196	0.01375	0.0196875	0.19875	0.340625	-0.3134375	-0.005
0.197	0.015	0.0178125	0.2003125	0.3403125	-0.31625	-0.003125
0.198	0.0153125	0.02125	0.1996875	0.339375	-0.3159375	-0.005
0.199	0.015	0.0171875	0.1953125	0.3390625	-0.315625	-0.003125
0.2	0.01625	0.0159375	0.200625	0.3396875	-0.3159375	-0.00375
0.201	0.0134375	0.02	0.2003125	0.3390625	-0.314375	-0.0034375
0.202	0.015	0.0184375	0.1975	0.3384375	-0.3146875	-0.004375
0.203	0.01375	0.01875	0.1971875	0.339375	-0.3109375	-0.000625
0.204	0.015	0.019375	0.1990625	0.3390625	-0.3128125	-0.003125
0.205	0.018125	0.016875	0.1996875	0.3378125	-0.3165625	-0.0053125
0.206	0.0175	0.0196875	0.1975	0.3384375	-0.3153125	-0.0059375
0.207	0.016875	0.018125	0.1971875	0.3375	-0.3171875	-0.00625
0.208	0.0171875	0.0175	0.1978125	0.3390625	-0.313125	-0.001875
0.209	0.0165625	0.01875	0.1965625	0.3390625	-0.314375	-0.00625
0.21	0.0171875	0.0190625	0.1978125	0.33875	-0.315	-0.005
0.211	0.0159375	0.0184375	0.196875	0.3396875	-0.3153125	-0.0040625
0.212	0.0140625	0.0190625	0.1971875	0.3378125	-0.3175	-0.0040625
0.213	0.01625	0.01875	0.200625	0.34	-0.3165625	-0.0021875
0.214	0.0184375	0.01875	0.199375	0.3365625	-0.3146875	-0.0059375
0.215	0.0171875	0.020625	0.199375	0.3378125	-0.3171875	-0.00125
0.216	0.015	0.02	0.1965625	0.34	-0.3140625	-0.004375
0.217	0.015625	0.0203125	0.199375	0.3421875	-0.314375	-0.0025
0.218	0.0175	0.019375	0.198125	0.3378125	-0.3134375	-0.0028125
0.219	0.0153125	0.0209375	0.198125	0.34	-0.3190625	-0.0046875
0.22	0.0175	0.018125	0.1971875	0.33875	-0.3140625	-0.0053125
0.221	0.0165625	0.01875	0.1959375	0.3375	-0.3121875	-0.0053125
0.222	0.0146875	0.0203125	0.198125	0.3378125	-0.3125	-0.00375
0.223	0.0153125	0.0196875	0.1990625	0.3396875	-0.3115625	-0.004375
0.224	0.015625	0.02125	0.198125	0.3378125	-0.3128125	-0.005
0.225	0.0153125	0.0175	0.1996875	0.3371875	-0.3146875	-0.0021875
0.226	0.015	0.01875	0.2003125	0.3403125	-0.315	-0.0021875
0.227	0.0153125	0.0184375	0.1975	0.339375	-0.315625	-0.0034375
0.228	0.0140625	0.02125	0.199375	0.3390625	-0.3146875	-0.0009375
0.229	0.01625	0.019375	0.198125	0.33875	-0.31375	-0.0046875
0.23	0.016875	0.020625	0.1990625	0.3421875	-0.315625	-0.0015625
0.231	0.0159375	0.0190625	0.195625	0.33875	-0.3134375	-0.0028125
0.232	0.0178125	0.019375	0.1984375	0.3378125	-0.3175	-0.001875
0.233	0.01625	0.0190625	0.1996875	0.3390625	-0.315	-0.0009375
0.234	0.0146875	0.02	0.19875	0.33875	-0.315625	-0.0046875
0.235	0.014375	0.0203125	0.19875	0.3396875	-0.313125	-0.0015625
0.236	0.015625	0.020625	0.1965625	0.3396875	-0.3140625	-0.001875
0.237	0.015	0.02	0.198125	0.338125	-0.3121875	-0.0021875
0.238	0.013125	0.01875	0.19625	0.33875	-0.3125	-0.00125
0.239	0.0165625	0.02	0.2003125	0.3384375	-0.3115625	-0.0053125
0.24	0.0175	0.021875	0.1984375	0.339375	-0.31375	0
0.241	0.0146875	0.0171875	0.196875	0.33875	-0.3134375	-0.0025
