Interval=	0.001 s
ExcelDateTime=	4.6199458041968843e+004	6/26/2026 10:59:34.826108
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.132	0.0078125	0.00125	0.005625	0.0125	0.004375	-0.0046875
0.133	0.0090625	-0.00375	0.0034375	0.0146875	0.0025	0.00125
0.134	0.006875	-0.0021875	0.003125	0.0128125	0.004375	0.0015625
0.135	0.004375	-0.00125	0.005	0.01125	0.005625	0.000625
0.136	0.008125	0.0003125	0.004375	0.01375	0.005	-0.000625
0.137	0.0078125	-0.0034375	0.00375	0.0140625	0.0034375	0.00125
0.138	0.0071875	-0.0009375	0.0059375	0.0146875	0.0021875	0.0021875
0.139	0.0090625	-0.0009375	0.00375	0.015625	0.003125	0.001875
0.14	0.006875	-0.000625	0.0040625	0.014375	0.0053125	-0.0034375
0.141	0.0065625	0.0003125	0.0059375	0.01375	0.005625	0.00125
0.142	0.0084375	-0.005	0.005625	0.0146875	0.0034375	0.0025
0.143	0.0090625	0.0015625	0.004375	0.011875	0.005	-0.0021875
0.144	0.0059375	0.0003125	0.0040625	0.013125	0.0034375	0.0003125
0.145	0.00625	-0.0009375	0.005625	0.0140625	0.0028125	0
0.146	0.006875	-0.00375	0.0046875	0.0128125	0.0034375	0
0.147	0.0053125	-0.00125	0.0021875	0.0134375	0.004375	0.0015625
0.148	0.00875	-0.000625	0.006875	0.01125	0.0053125	0.00125
0.149	0.0078125	-0.0009375	0.0046875	0.0125	0.004375	-0.00375
0.15	0.006875	-0.0009375	0.00625	0.01125	0.003125	-0.0015625
0.151	0.0071875	-0.0021875	0.0065625	0.0153125	0.0059375	0.0003125
0.152	0.0075	-0.0025	0.0075	0.015	0.005625	-0.001875
0.153	0.0065625	0.0021875	0.0059375	0.01125	0.00625	-0.001875
0.154	0.0040625	-0.0009375	0.00375	0.0140625	0.0059375	0.0003125
0.155	0.00625	-0.0009375	0.005625	0.011875	0.0028125	0.0034375
0.156	0.0075	0	0.0021875	0.0159375	0.0009375	-0.0015625
0.157	0.0046875	0	0.0053125	0.01625	0.0040625	0.0009375
0.158	0.00625	-0.0028125	0.005625	0.0125	0.0015625	-0.0025
0.159	0.0053125	-0.0021875	0.004375	0.013125	0.005	0.0003125
0.16	0.008125	-0.00125	0.0028125	0.0125	0.005	-0.0009375
0.161	0.006875	0.00125	0.003125	0.01375	0.0028125	0.0003125
0.162	0.0053125	-0.0034375	0.0015625	0.0153125	0.0034375	-0.0021875
0.163	0.004375	-0.0015625	0.004375	0.015	0.005625	-0.0003125
0.164	0.0084375	-0.0015625	0.0025	0.015	0.0021875	-0.003125
0.165	0.0078125	-0.0009375	0.005	0.0153125	0.0028125	-0.0021875
0.166	0.006875	-0.0021875	0.004375	0.015	0.004375	0.0021875
0.167	0.0078125	-0.0028125	0.005625	0.0146875	0.000625	0.0015625
0.168	0.009375	-0.003125	0.0046875	0.0134375	0.0040625	0.00125
0.169	0.0084375	-0.000625	0.0025	0.0140625	0.004375	-0.003125
0.17	0.0034375	-0.0034375	0.0065625	0.0175	0.004375	-0.0003125
0.171	0.0075	-0.0015625	0.0040625	0.0134375	0.0028125	0.0009375
0.172	0.0053125	-0.0015625	0.0053125	0.0125	0.00375	-0.00125
0.173	0.0059375	0	0.005	0.013125	0.00375	0.0009375
0.174	0.005	-0.0025	0.0065625	0.0140625	0.0059375	-0.001875
0.175	0.0078125	0.0003125	0.005625	0.01625	0.0040625	0.0015625
0.176	0.008125	-0.0015625	0.00125	0.0125	0.0053125	0.00125
0.177	0.0053125	-0.00125	0.0046875	0.0165625	0.0053125	0.0003125
0.178	0.0115625	-0.0015625	0.0065625	0.015	0.0046875	0.0021875
0.179	0.00375	-0.0025	0.005	0.011875	0.00125	0.003125
0.18	0.006875	-0.0015625	0.005	0.013125	0.0028125	0.0009375
0.181	0.0078125	-0.0021875	0.0040625	0.01375	0.005	0.0015625
0.182	0.0071875	0	0.0059375	0.0140625	0.004375	-0.0021875
0.183	0.005625	-0.001875	0.005625	0.0128125	0.0034375	0.0021875
0.184	0.008125	-0.0028125	0.0046875	0.0140625	0.004375	0.0009375
0.185	0.0078125	-0.0009375	0.0040625	0.014375	0.0009375	-0.001875
0.186	0.0053125	0.0003125	0.0053125	0.0125	0.00125	0.0003125
0.187	0.0065625	-0.0009375	0.001875	0.0134375	0.004375	0.0009375
0.188	0.00875	-0.0028125	0.0021875	0.013125	0.0046875	0.0009375
0.189	0.0053125	-0.00125	0.005	0.013125	0.005	-0.003125
0.19	0.0071875	-0.0009375	0.0040625	0.01375	0.004375	-0.0009375
0.191	0.0078125	-0.003125	0.0025	0.0134375	0.0025	0.001875
0.192	0.0075	-0.00375	0.0046875	0.0140625	0.005	0.001875
0.193	0.00875	-0.0009375	0.0028125	0.014375	0.003125	0.000625
0.194	0.005625	0.000625	0.0065625	0.015625	0.004375	-0.0021875
0.195	0.0034375	-0.0015625	0.005625	0.015	0.0040625	-0.0015625
0.196	0.00625	-0.0021875	0.005625	0.013125	0.00625	0.0025
0.197	0.008125	-0.0040625	0.0040625	0.014375	0.0053125	-0.0015625
0.198	0.00875	-0.0028125	0.0021875	0.01375	0.005	-0.0009375
0.199	0.0053125	-0.0003125	0.00375	0.013125	0.0059375	-0.0015625
0.2	0.0084375	-0.004375	0.0040625	0.0140625	0.00375	0.0015625
0.201	0.0065625	-0.005625	0.004375	0.0115625	0.004375	0.00125
0.202	0.004375	-0.0003125	0.005	0.0134375	0.0034375	-0.0021875
0.203	0.00875	-0.00125	0.004375	0.0121875	0.0028125	-0.0003125
0.204	0.005	-0.0025	0.0078125	0.013125	0.00375	0.0021875
0.205	0.0071875	-0.0021875	0.005	0.01375	0.00375	0.0015625
0.206	0.006875	-0.0021875	0.005	0.015625	0.0059375	-0.000625
0.207	0.005625	-0.001875	0.004375	0.01375	0.00625	-0.00125
0.208	0.00375	-0.000625	0.0034375	0.015625	0.0046875	0.0021875
0.209	0.01	-0.000625	0.0065625	0.0134375	0.0015625	0.0015625
0.21	0.0075	-0.0015625	0.005625	0.015	0.0021875	0.000625
0.211	0.006875	-0.000625	0.004375	0.0140625	0.0015625	-0.0025
0.212	0.0065625	-0.000625	0.0046875	0.0140625	0.0046875	-0.00125
0.213	0.0034375	-0.0021875	0.0046875	0.0140625	0.00375	-0.00125
0.214	0.00875	-0.0021875	0.0025	0.0140625	0.005	0
0.215	0.0071875	0.00125	0.006875	0.014375	0.0040625	-0.0003125
0.216	0.005625	-0.000625	0.0071875	0.016875	0.0034375	0.00125
0.217	0.006875	-0.001875	0.0040625	0.0146875	0.0021875	0.0003125
0.218	0.006875	-0.00375	0.0053125	0.0121875	0.003125	0.0015625
0.219	0.006875	0.0003125	0.0059375	0.013125	0.0040625	0.0028125
0.22	0.0040625	-0.0009375	0.00625	0.0134375	0.001875	0
0.221	0.005625	-0.0028125	0.0046875	0.0159375	0.004375	0.004375
0.222	0.0059375	-0.0034375	0.0034375	0.0125	0.00375	0.001875
0.223	0.005625	-0.0009375	0.0059375	0.0125	0.0040625	-0.00125
0.224	0.008125	-0.0021875	0.005	0.01375	0.004375	-0.0028125
0.225	0.00875	-0.0009375	0.0028125	0.0140625	0.00375	0
0.226	0.0084375	-0.0028125	0.0040625	0.01125	0.003125	-0.000625
0.227	0.0065625	-0.001875	0.0015625	0.01375	0.005625	0
0.228	0.005625	-0.0040625	0.003125	0.0146875	0.0046875	-0.0025
0.229	0.0040625	-0.0034375	0.00375	0.0134375	0.0059375	0.001875
0.23	0.0075	-0.004375	0.003125	0.015625	0.0040625	-0.0003125
0.231	0.006875	-0.0021875	0.004375	0.01375	0.00625	-0.001875
0.232	0.0096875	-0.0015625	0.008125	0.0146875	0.0059375	-0.0021875
0.233	0.00875	-0.003125	0.00375	0.014375	0.0046875	-0.0015625
0.234	0.005625	-0.001875	0.0059375	0.015	0.0028125	-0.0003125
0.235	0.0065625	-0.00375	0.0059375	0.0109375	0.00625	0.0009375
0.236	0.005	0.0025	0.0053125	0.014375	0.0021875	-0.000625
0.237	0.00375	-0.001875	0.0059375	0.0125	0.005625	-0.0015625
0.238	0.0065625	-0.003125	0.0059375	0.0125	0.0053125	0.0003125
0.239	0.004375	-0.0028125	0.006875	0.0115625	0.005625	0
0.24	0.009375	0.000625	0.0075	0.014375	0.0046875	-0.0034375
0.241	0.0065625	0	0.0059375	0.0146875	0.005625	0.0003125
0.242	0.006875	-0.0025	0.00625	0.0146875	0.005	0.0021875
0.243	0.0075	-0.0034375	0.0071875	0.015625	0.0034375	0.000625
0.244	0.0075	-0.0003125	0.0053125	0.01375	0.0025	-0.0009375
0.245	0.0046875	-0.00375	0.004375	0.0115625	0.0028125	-0.0003125
0.246	0.00625	-0.003125	0.004375	0.0128125	0.005	0.0009375
0.247	0.00625	-0.0009375	0.0084375	0.0153125	0.004375	0.0009375
0.248	0.008125	-0.0015625	0.005	0.0125	0.0015625	-0.0028125
0.249	0.006875	-0.0015625	0.00375	0.013125	0.0015625	0.0015625
0.25	0.00625	-0.0015625	0.005	0.013125	0.0028125	0.0034375
0.251	0.0096875	-0.0003125	0.0084375	0.013125	0.003125	0.0015625
0.252	0.0053125	-0.0028125	0.0034375	0.0090625	0.0040625	-0.0009375
0.253	0.005625	-0.0021875	0.005	0.013125	0.001875	-0.0009375
0.254	0.0078125	0.0009375	0.0046875	0.01375	0.0059375	0.001875
0.255	0.00625	-0.00125	0.0071875	0.0125	0.0046875	0
