Interval=	0.001 s
ExcelDateTime=	4.6199489628011965e+004	6/26/2026 11:45:03.860234
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.315	0.0484375	-0.009375	0.80375	-1.444688	-1.06875	0.466875
0.316	0.0484375	-0.00875	0.8034375	-1.445625	-1.069688	0.465625
0.317	0.0446875	-0.0065625	0.80125	-1.445938	-1.068437	0.466875
0.318	0.0453125	-0.006875	0.803125	-1.4475	-1.066563	0.47125
0.319	0.0475	-0.0075	0.8040625	-1.445938	-1.0675	0.466875
0.32	0.04625	-0.0071875	0.804375	-1.44375	-1.064688	0.4675
0.321	0.0453125	-0.008125	0.804375	-1.442813	-1.065625	0.47
0.322	0.046875	-0.008125	0.80125	-1.445	-1.065	0.4659375
0.323	0.0465625	-0.005625	0.801875	-1.442188	-1.069063	0.4671875
0.324	0.045625	-0.00875	0.8034375	-1.441875	-1.067188	0.4675
0.325	0.0475	-0.009375	0.80375	-1.441875	-1.065313	0.468125
0.326	0.048125	-0.0065625	0.803125	-1.439375	-1.063125	0.471875
0.327	0.0478125	-0.0053125	0.8015625	-1.44125	-1.065938	0.4725
0.328	0.0525	-0.0059375	0.800625	-1.445938	-1.064688	0.47
0.329	0.0490625	-0.0084375	0.803125	-1.441875	-1.067188	0.469375
0.33	0.0465625	-0.004375	0.7990625	-1.4425	-1.06875	0.4703125
0.331	0.0484375	-0.0065625	0.8	-1.441875	-1.06375	0.47
0.332	0.048125	-0.00625	0.8003125	-1.444063	-1.065938	0.46875
0.333	0.04625	-0.0053125	0.8028125	-1.440938	-1.065	0.47
0.334	0.050625	-0.0090625	0.8021875	-1.44625	-1.066875	0.47
0.335	0.04875	-0.010625	0.8046875	-1.4425	-1.067813	0.474375
0.336	0.0496875	-0.0121875	0.8034375	-1.445938	-1.066875	0.470625
0.337	0.0475	-0.010625	0.8053125	-1.445938	-1.06875	0.4696875
0.338	0.05	-0.0128125	0.80375	-1.446875	-1.070313	0.4703125
0.339	0.050625	-0.0125	0.8053125	-1.446563	-1.070313	0.4690625
0.34	0.049375	-0.0090625	0.803125	-1.446875	-1.06875	0.4721875
0.341	0.05	-0.0096875	0.8071875	-1.448125	-1.073125	0.469375
0.342	0.05125	-0.0096875	0.8046875	-1.450938	-1.07125	0.473125
0.343	0.0503125	-0.01	0.805	-1.4475	-1.070625	0.474375
0.344	0.053125	-0.010625	0.805625	-1.449688	-1.06875	0.471875
0.345	0.0525	-0.0134375	0.8009375	-1.448125	-1.072188	0.4728125
0.346	0.0540625	-0.010625	0.80625	-1.448438	-1.068125	0.4696875
0.347	0.0525	-0.01125	0.804375	-1.44625	-1.069063	0.4678125
0.348	0.0509375	-0.014375	0.8040625	-1.447188	-1.06875	0.4696875
0.349	0.050625	-0.015625	0.8034375	-1.444688	-1.069063	0.4703125
