Interval=	0.001 s
ExcelDateTime=	4.6199492561225590e+004	6/26/2026 11:49:17.289891
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.303	0.009375	0.026875	0.7978125	1.431875	1.088125	0.2596875
0.304	0.00875	0.0278125	0.8003125	1.431875	1.0875	0.26
0.305	0.01	0.0240625	0.799375	1.4325	1.091563	0.25875
0.306	0.01125	0.023125	0.798125	1.430313	1.090313	0.2603125
0.307	0.01	0.024375	0.80125	1.432813	1.08875	0.256875
0.308	0.0040625	0.025	0.79875	1.432187	1.091563	0.256875
0.309	0.009375	0.0234375	0.7996875	1.429375	1.091563	0.2578125
0.31	0.011875	0.0234375	0.800625	1.433125	1.08875	0.2596875
0.311	0.00875	0.0265625	0.8	1.43125	1.088437	0.261875
0.312	0.00625	0.025	0.801875	1.43125	1.089687	0.261875
0.313	0.0065625	0.0246875	0.7990625	1.43125	1.0875	0.2621875
0.314	0.0103125	0.019375	0.79875	1.429375	1.089063	0.261875
0.315	0.0075	0.019375	0.8	1.430938	1.091875	0.25875
0.316	0.005	0.02375	0.800625	1.432187	1.08625	0.2590625
0.317	0.0065625	0.023125	0.803125	1.429063	1.090313	0.26375
0.318	0.0090625	0.0159375	0.7984375	1.429375	1.087813	0.2621875
0.319	0.009375	0.02	0.799375	1.430313	1.087813	0.2625
0.32	0.005	0.02125	0.8003125	1.430625	1.0875	0.2621875
0.321	0.006875	0.0215625	0.7978125	1.432187	1.089375	0.261875
0.322	0.0125	0.020625	0.80125	1.430625	1.088125	0.2634375
0.323	0.01	0.0234375	0.800625	1.429063	1.089063	0.2609375
0.324	0.01	0.0203125	0.7996875	1.4325	1.088125	0.256875
0.325	0.0109375	0.0196875	0.8	1.43375	1.089063	0.2584375
0.326	0.011875	0.0221875	0.8003125	1.431563	1.088437	0.258125
0.327	0.009375	0.023125	0.7990625	1.429063	1.0875	0.2590625
0.328	0.0103125	0.0196875	0.8003125	1.432813	1.0875	0.2590625
0.329	0.0071875	0.0209375	0.7978125	1.430313	1.08875	0.2590625
0.33	0.009375	0.0209375	0.799375	1.427188	1.086875	0.26
0.331	0.01	0.0196875	0.799375	1.428125	1.088437	0.2640625
0.332	0.006875	0.0203125	0.80125	1.4325	1.089375	0.259375
0.333	0.0053125	0.0221875	0.7984375	1.430625	1.089063	0.2596875
0.334	0.0078125	0.0228125	0.801875	1.43125	1.089375	0.26
0.335	0.0075	0.0225	0.7996875	1.430313	1.088437	0.2578125
0.336	0.005625	0.0240625	0.799375	1.430938	1.088125	0.25625
0.337	0.0084375	0.0253125	0.80125	1.433125	1.086875	0.2565625
0.338	0.00875	0.0225	0.796875	1.432813	1.0875	0.25875
0.339	0.0096875	0.024375	0.8	1.434375	1.088437	0.2553125
0.34	0.006875	0.0259375	0.80125	1.43	1.088125	0.258125
0.341	0.006875	0.02625	0.8	1.433437	1.089687	0.2571875
0.342	0.009375	0.02375	0.801875	1.434375	1.087813	0.2615625
0.343	0.0084375	0.0246875	0.7971875	1.435	1.088125	0.2590625
0.344	0.00875	0.021875	0.8009375	1.43125	1.089687	0.258125
0.345	0.009375	0.0246875	0.8040625	1.430938	1.093125	0.2575
0.346	0.0084375	0.025	0.8009375	1.430938	1.089375	0.2559375
0.347	0.0121875	0.024375	0.8009375	1.4325	1.089063	0.2575
0.348	0.00875	0.025	0.800625	1.4325	1.090938	0.256875
0.349	0.009375	0.0246875	0.800625	1.433125	1.089063	0.254375
0.35	0.009375	0.0240625	0.799375	1.431563	1.088125	0.2609375
0.351	0.00875	0.021875	0.801875	1.42875	1.089063	0.2625
0.352	0.0084375	0.0253125	0.799375	1.431875	1.09	0.26
0.353	0.008125	0.0275	0.8009375	1.43125	1.089375	0.26125
0.354	0.0090625	0.0215625	0.8009375	1.43125	1.088437	0.2609375
0.355	0.0090625	0.0203125	0.8009375	1.430625	1.089375	0.2609375
0.356	0.0121875	0.0228125	0.8009375	1.430313	1.085938	0.256875
0.357	0.00875	0.021875	0.800625	1.430625	1.08875	0.2596875
0.358	0.0103125	0.0234375	0.7984375	1.429688	1.08625	0.2615625
0.359	0.00875	0.0190625	0.8025	1.4275	1.088437	0.2571875
0.36	0.01	0.0215625	0.798125	1.43	1.08875	0.2578125
0.361	0.01125	0.0215625	0.800625	1.43	1.0875	0.2621875
0.362	0.00875	0.025625	0.8009375	1.430313	1.089687	0.2634375
0.363	0.0090625	0.0221875	0.799375	1.4275	1.088437	0.2621875
0.364	0.006875	0.021875	0.80125	1.430625	1.089063	0.2628125
0.365	0.0071875	0.0196875	0.7996875	1.429375	1.0875	0.261875
0.366	0.0084375	0.02	0.8025	1.430313	1.086875	0.2596875
0.367	0.008125	0.0196875	0.799375	1.431563	1.087813	0.26
0.368	0.01125	0.0171875	0.8	1.4325	1.089063	0.2603125
0.369	0.010625	0.0175	0.801875	1.430313	1.089687	0.2571875
0.37	0.0059375	0.0215625	0.80125	1.429375	1.088437	0.2596875
0.371	0.0084375	0.0221875	0.8046875	1.429688	1.091875	0.265625
0.372	0.0071875	0.019375	0.8015625	1.431875	1.08875	0.2640625
0.373	0.0121875	0.0215625	0.8021875	1.431875	1.087813	0.26125
0.374	0.0071875	0.02375	0.80125	1.431563	1.08875	0.26125
0.375	0.0071875	0.020625	0.8015625	1.433125	1.086875	0.2603125
